"","soc_id","EA_code","line_7","line_10","line_21","line_23","line_37","Society_latitude","Society_longitude","GlottoID","FamilyLevGlottocode","Region","Division","X.x","subsistence","X.y","class","caste","slavery","class_scaled","caste_scaled","slavery_scaled","SocialLayering_additive","EA031","EA033","xd_id","pref_name_for_society","glottocode","ORIG_name_and_ID_in_this_dataset","alt_names_by_society","main_focal_year","HRAF_name_ID","HRAF_link","origLat","origLong","Lat","Long","Comment","glottocode_comment","std_subsistence","std_caste","std_slavery","std_class","std_EA033","std_EA031","musical_pc1","social_pc1"
"276",23145,"Ef6",1,0.75,0.5,0.25,0.5,24.46,86.47,"kuru1302","drav1251","South Asia","India/ Bangladesh",394,7,641,NA,3,1,NA,1,0.5,NA,NA,2,"xd668","Kurukh","kuru1302","Oraon (Ef6)","Oraon",1940,"","",23,85,23,85,"Original","",0.875,1,0.5,NA,0.4,NA,NA,NA
"277",23167,"Eg7",0,0.25,0.25,0.5,0.75,21.66,86.86,"oriy1255","indo1319","South Asia","India",406,4,656,NA,NA,0,NA,NA,0,NA,2,2,"xd683","Hill Bhuiya","oriy1255","Hill Bhuiya (Eg7)","Pauri",1930,"","",21,85,21,85,"Original","Note, previously nucl1284 but changed by non-KK DPLACE editor in early 2016 (before 8April2016)",0.5,NA,0,NA,0.4,0.25,NA,NA
"278",23189,"ec19",0,0.75,0.5,0.5,0.5,49.36,143.13,"orok1265","tung1282","North Eurasia","E North Eurasia",887,2,1289,0,0,0,0,0,0,0,2,1,"xd627","Orok","orok1265","Orok (ec19)","Uilta, Ul'ta, Nani, Oroki, Oroc, Ulta, Ujlta",1890,"","",54,142,54.01,142.71,"Revised","",0.25,0,0,0,0.2,0.25,-0.0196751946801478,-1.03148098426866
"279",23200,"Ie9",0,0.5,0.75,0.25,0.25,-8.79,148.09,"orok1269","nucl1709","Oceania","Melanesia",518,3,796,0,0,0,0,0,0,0,2,1,"xd823","Orokaiva","orok1269","Orokaiva (Ie9)","",1920,"Orokaiva (OJ23)","http://ehrafworldcultures.yale.edu/collection?owc=OJ23",-9,148,-9,148,"Original","",0.375,0,0,0,0.2,0.25,-0.769386630507982,-0.920623875994917
"280",23202,"Ie39",0,0.5,0.25,0.5,0.25,-7.81,145.34,"orok1267","nucl1580","Oceania","Melanesia",NA,NA,790,1,0,0,0.25,0,0,0.25,NA,1,"xd817","Elema","orok1267","Elema (Ie39)","",1920,"","",-8,145,-7.82,145.31,"Revised","",NA,0,0,0.25,0.2,NA,NA,NA
"281",23205,"B23",0,0.75,0.5,0.75,0,50.63,125.02,"oroq1238","tung1282","North Eurasia","E North Eurasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",23211,"Ci6",0,0.25,0.5,0.25,0.75,43.03,44.22,"digo1242","indo1319","Western Asia","Caucasus",NA,NA,565,2,NA,2,0.5,NA,1,NA,NA,2,"xd582","Ossetians","digo1242","Osset (Ci6)","Osset, Ossete",1880,"","",43,44,43,44,"Original","",NA,NA,1,0.5,0.4,NA,NA,NA
"283",23233,"SD16",0.25,0.75,0.75,0.25,0.75,0.23,-78.27,"imba1240","quec1387","South America","N W South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",23255,"Nj13",0,0.25,0.75,0,0.75,20.61,-98.11,"mezq1235","otom1299","Central America","Mexico",NA,NA,1146,NA,NA,NA,NA,NA,NA,NA,NA,NA,"xd1299","Otomí","mezq1235","Otomi (Nj13)","Otomi",1900,"","",20,-99,20,-99,"Original","",NA,NA,NA,NA,NA,NA,NA,NA
"285",23288,"Sc14",0,0.75,0.75,0,0.25,2.78,-54.44,"waya1269","cari1283","South America","N South America",NA,NA,1187,NA,NA,NA,NA,NA,NA,NA,NA,NA,"xd1340","Rucuyen","waya1269","Rucuyen (Sc14)","",1890,"","",3,-55,3,-55,"Original","",NA,NA,NA,NA,NA,NA,NA,NA
"286",23343,"Ia6",0,0.5,0.5,0.25,0.5,22.33,120.81,"paiw1248","aust1307","Southeast Asia","Island S E Asia",453,3,719,2,0,0,0.5,0,0,0.5,4,2,"xd746","Paiwan","paiw1248","Paiwan (Ia6)","",1930,"","",22,121,22.44,120.77,"Revised","",0.375,0,0,0.5,0.4,0.5,-0.00462942357995941,-0.210865229786023
"287",23354,"If1",0,0,0.5,0,0.75,7.48,134.51,"pala1344","aust1307","Oceania","Micronesia",519,6,797,2,0,0,0.5,0,0,0.5,NA,3,"xd824","Palauans","pala1344","Palauans (If1)","",1940,"Belau (OR15)","http://ehrafworldcultures.yale.edu/collection?owc=OR15",7,135,7.45,134.54,"Revised","",0.75,0,0,0.5,0.6,NA,NA,NA
"288",23420,"Ni2",0.25,0.25,0.75,0,0.25,31.81,-112.01,"toho1245","utoa1244","North America","United States",NA,NA,1134,0,0,0,0,0,0,0,NA,1,"xd1287","Tohono O'odham","toho1246","Papago (Ni2)","Papago",1930,"O'Odham (NU79)","http://ehrafworldcultures.yale.edu/collection?owc=NU79",31,-112,31,-112,"Original","",NA,0,0,0,0.2,NA,NA,NA
"289",23464,"Aj31",0.25,0.5,0.75,0.25,0.25,5.09,32.48,"pari1256","nilo1247","Africa","East Africa",NA,NA,408,NA,NA,NA,NA,NA,NA,NA,NA,NA,"xd408","Pari","pari1256","Pari (Aj31)","Jo-Pari, Beri, Fori",1920,"","",5,33,5,33,"Original","",NA,NA,NA,NA,NA,NA,NA,NA
"290",23497,"Ea2",0.75,0.25,0.25,0.75,0.75,31.92,68.82,"nort2646","indo1319","South Asia","Afghanistan/ Pakistan/ India",355,8,584,4,1,1,1,0.333333333333333,0.5,1.83333333333333,5,3,"xd601","Yusufzai","yusu1238","Pathan (Ea2)","Pukhtun, Pathan, Yusufsai, Yūsufzai, Yousafzai",1950,"Pashtun (AU04)","http://ehrafworldcultures.yale.edu/collection?owc=AU04",35,72,35,72,"Original","",1,0.333333333333333,0.5,1,0.6,0.625,1.7750987999376,1.20574471776637
"291",23519,"Nf6",0.25,0.5,0.75,0.5,0.5,36.29,-96.89,"pawn1254","cadd1255","North America","United States",770,4,1087,2,0,1,0.5,0,0.5,1,4,2,"xd1240","Pawnee","pawn1254","Pawnee (Nf6)","",1867,"Pawnee (NQ18)","http://ehrafworldcultures.yale.edu/collection?owc=NQ18",42,-100,42,-100,"Original","",0.5,0,0.5,0.5,0.4,0.5,-0.092457324661734,-0.0517106113900955
"292",23563,"Ac2",0.5,0,0.75,0,0.5,-5.65,19.83,"phen1239","atla1278","Africa","Central Africa",NA,NA,44,2,0,1,0.5,0,0.5,1,NA,2,"xd44","Pende","phen1239","Pende (Ac2)","Bapende",1920,"","",-6,20,-6,20,"Original","",NA,0,0.5,0.5,0.4,NA,NA,NA
"293",23640,"Sc8",0.5,1,0.75,0,0,4.42,-67.76,"piar1243","jodi1234","South America","N South America",819,2,1198,0,0,0,0,0,0,0,NA,1,"xd1351","Piaroa","piar1243","Piaroa (Sc8)","",1950,"","",5,-67,5,-67,"Original","",0.25,0,0,0,0.2,NA,NA,NA
"294",23695,"Ni6",0.25,0.5,0.75,0.25,0.5,33.09,-111.77,"toho1245","utoa1244","North America","United States",NA,NA,1138,0,0,0,0,0,0,0,NA,1,"xd1291","Pima","akim1239","Pima (Ni6)","Akimel O'Odham",1840,"","",31,-111,31,-111,"Original","",NA,0,0,0,0.2,NA,NA,NA
"295",23849,"Nc18",0.25,0.75,0.75,0.25,0.5,38.56,-122.59,"east2545","pomo1273","North America","United States",654,1,964,1,0,0,0.25,0,0,0.25,3,1,"xd1116","Eastern Pomo","east2545","Eastern Pomo (Nc18)","Clear Lake Pomo, Eastern Pomo",1860,"Pomo (NS18)","http://ehrafworldcultures.yale.edu/collection?owc=NS18",39,-123,39,-123,"Original","",0.125,0,0,0.25,0.2,0.375,-0.588515592701442,-0.879562170181752
"296",23882,"Ab10",0.5,0.75,0.75,0,0.25,-31.34,29.39,"mpon1252","atla1278","Africa","Southern Africa",10,4,11,1,0,0,0.25,0,0,0.25,NA,3,"xd11","Pondo Xhosa","mpon1252","Pondo (Ab10)","Amapondo, Mpondo",1936,"","",-31,30,-31,30,"Original","",0.5,0,0,0.25,0.6,NA,NA,NA
"297",23904,"Nj3",0.25,0,0.5,0,0.5,17.89,-94.91,"high1276","mixe1284","Central America","Mexico",792,3,1149,0,0,0,0,0,0,0,NA,1,"xd1302","Sierra Popoluca","high1276","Popoluca (Nj3)","Popoluca, Soteapanec Zoque, Soteapan Zoque, Soteapaneco, Soteapan Soke",1940,"","",18,-95,18,-95,"Original","",0.375,0,0,0,0.2,NA,NA,NA
"298",23981,"Ii3",0,0.25,0.5,0,0.75,-10.84,-165.83,"puka1242","aust1307","Oceania","Polynesia",556,6,855,0,0,0,0,0,0,0,3,2,"xd882","Pukapukans","puka1242","Pukapukans (Ii3)","Danger Islanders",1930,"Pukapuka (OZ11)","in process",-11,-166,-10.89,-165.84,"Revised","",0.75,0,0,0,0.4,0.375,0.354037238203362,-0.304673492251027
"299",24014,"Ea13",0.75,0,0.25,0.75,0.75,30.87,75.32,"west2386","indo1319","South Asia","Afghanistan/ Pakistan/ India",354,7,583,2,3,0,0.5,1,0,1.5,8,5,"xd600","Punjabi","west2386","Punjabi, West (Ea13)","Punjabi (West)",1950,"","",32,73,32,73,"Original","Note 8Feb2018: Changed based on note by HH: ""References look more like Western Panjabi [pnb] in Pakistan"". Focus does indeed seem to be in Western Pakistan. Note that there is an unclear note in the White SCCS pinpointing sheet for this society: ""Representative of West Punjabi (not in the Ethnographic Atlas) [sic]; Focus: Village of Mohla, Punjabi of southern Rawalpindi and northern Lahore Divisions, 32°30N and 74°E, about 1952 [...] The village of Mohla, studied by Eglar, is the most fully described, and represents the less developed form of agriculture, lacking irrigation. Coders should be careful in inferring from other village studies, since each village is highly distinctive in terms of caste composition and economic position. Honigmann's village, in the desert of southwest Rawalpindi, was founded very recently by East Punjabi are close [sic]; this village utilizes newly constructed irrigation works. The village surveys by Dass and Ghulam Yasim have not been evaluated.""",0.875,1,0,0.5,1,1,2.03065081950754,1.79219415937504
"300",24025,"Ie8",0,0.5,0.5,0,0.25,-7.59,145.04,"pura1257","ISOLATE_pura1257","Oceania","Melanesia",517,1,795,1,0,0,0.25,0,0,0.25,5,2,"xd822","Purari","pura1257","Purari (Ie8)","",1910,"","",-7,145,-7,145,"Original","",0.125,0,0,0.25,0.4,0.625,-0.588756562732852,-0.497010853824018
"301",24052,"Nh26",0.25,0.5,0.75,0.5,0,35.97,-106.09,"sant1421","kiow1265","North America","United States",NA,NA,1124,NA,NA,NA,NA,NA,NA,NA,NA,NA,"xd1277","Santa Clara","sant1421","Santa Clara (Nh26)","",1910,"","",36,-106,36,-106,"Original","",NA,NA,NA,NA,NA,NA,NA,NA
"302",24069,"Ei7",0,0,0.75,0.5,0.25,18.02,98.27,"pwow1235","sino1245","Southeast Asia","Mainland S E Asia",NA,NA,686,1,0,1,0.25,0,0.5,0.75,NA,1,"xd713","Karen","pwow1235","Karen (Ei7)","",1910,"Karen (AP07)","http://ehrafworldcultures.yale.edu/collection?owc=AP07",17,97,17.12,97.19,"Revised","",NA,0,0.5,0.25,0.2,NA,NA,NA
"303",24245,"Ii10",0.5,0,0.5,0,0.5,-11.66,160.21,"renn1242","aust1307","Oceania","Melanesia",NA,NA,850,2,0,0,0.5,0,0,0.5,NA,2,"xd877","Rennell Islanders","renn1242","Rennell (Ii10)","Mugaba, Rennell",1950,"","",-12,160,-11.74,160.42,"Revised","",NA,0,0,0.5,0.4,NA,NA,NA
"304",24278,"Ej10",0,0,0.5,0,0.5,14.06,108.28,"rade1240","aust1307","Southeast Asia","Mainland S E Asia",430,4,690,1,0,0,0.25,0,0,0.25,NA,1,"xd717","Rade","rade1240","Rhade (Ej10)","Rhade",1950,"","",13,108,13,108,"Original","",0.5,0,0,0.25,0.2,NA,NA,NA
"305",24468,"RF01",1,0,0.5,0.5,1,59.93,30.33,"russ1263","indo1319","Europe","Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",24575,"Nd53",0.25,0.75,0.75,0,0.25,37.18,-113.59,"utes1238","utoa1244","North America","United States",726,1,1037,0,0,0,0,0,0,0,1,1,"xd1189","Southern Paiute (Kaibab)","sout2969","Kaibab (Nd53)","Kaivavwits, Southern Paiute, Kaipapicicimi, Kaibabits",1860,"","",36,-113,36,-113,"Original","",0.125,0,0,0,0.2,0.125,-1.17264273185433,-1.24151034997747
"307",24619,"NK04x",0.5,0.25,0.5,0.5,0.5,34.2,-90.57,"sout3300","indo1319","North America","United States",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",24696,"Ia1",0,0.5,0.75,0,0.5,24.52,121.39,"atay1247","aust1307","Southeast Asia","Island S E Asia",444,3,705,0,0,1,0,0,0.5,0.5,3,2,"xd732","Atayal","atay1247","Atayal (Ia1)","",1930,"","",24,121,24,121,"Original","",0.375,0,0.5,0,0.4,0.375,-0.666271988294608,-0.588947306950063
"309",24707,"Eh8",0.5,0.5,0.5,0,0.25,-22.12,44.22,"saka1291","aust1307","Africa","East Africa",NA,NA,667,2,0,1,0.5,0,0.5,1,4,4,"xd694","Sakalava","saka1291","Sakalava (Eh8)","",1900,"","",-21,41,-21,43.93,"Revised","",NA,0,0.5,0.5,0.8,0.5,NA,NA
"310",24740,"Nb15",0.5,0.75,0.75,0,0.25,48.72,-123.04,"lumm1243","sali1255","North America","United States/ Canada",612,2,922,2,0,2,0.5,0,1,1.5,3,1,"xd1074","Lummi","lumm1243","Lummi (Nb15)","Lhaq'temish",1880,"","",49,-123,48.84,-123.27,"Revised","",0.25,0,1,0.5,0.2,0.375,-1.07984056516098,-0.508506376738058
"311",24795,"Ii1",0,0.25,0.5,0,0.75,-13.65,-172.36,"samo1305","aust1307","Oceania","Polynesia",552,6,849,2,0,0,0.5,0,0,0.5,2,3,"xd876","American Samoans","samo1305","Samoans (Ii1)","",1920,"","",-14.289155,-170.706485,-13.68,-172.41,"Revised","",0.75,0,0,0.5,0.6,0.25,0.354037238203362,0.107568381652666
"312",24806,"Ec4",0,0.75,0.75,0.5,0.5,66.18,71.02,"nene1249","ural1272","North Eurasia","Siberia",NA,NA,605,1,0,0,0.25,0,0,0.25,1,1,"xd632","Yurak-Samoyeds","nene1249","Yurak (Ec4)","Nenets, Yurak",1900,"Samoyed and/or Nenets (RU04/RU41)","http://ehrafworldcultures.yale.edu/collection?owc=RU04",68,75,68,75,"Original","",NA,0,0,0.25,0.2,0.125,NA,NA
"313",24811,"Nh11",0.25,1,0.75,0,0.25,35.91,-106.12,"sani1273","kiow1265","North America","United States",NA,NA,1108,0,0,0,0,0,0,0,4,1,"xd1261","San Ildefonso","sani1273","Tewa (Nh11)","Tewa, San Ildefonso Pueblo",1900,"Tewa (NT18)","http://ehrafworldcultures.yale.edu/collection?owc=NT18",36,-106,36,-106,"Original","Note 8Feb2018: Not changed, as focus is the pueblo of San Ildefonso, despite comment from HH: ""Hopi Tewa now has its own language-level glottocode Arizona Tewa ariz1237"". However, ariz1237 now linked to another society in EA.",NA,0,0,0,0.2,0.5,NA,NA
"314",24828,"Aa6",0.5,0.75,1,0,0.5,-5.27,35.48,"sand1273","ISOLATE_sand1273","Africa","East Africa",5,4,6,0,0,0,0,0,0,0,NA,2,"xd6","Sandawe","sand1273","Sandawe (Aa6)","Wasandaui",1920,"","",-5,36,-5,36,"Original","",0.5,0,0,0,0.4,NA,NA,NA
"315",24916,"Ef1",1,0.25,0.5,0.5,0.5,25.03,87.82,"sant1410","aust1305","South Asia","India/ Bangladesh",390,8,634,0,0,0,0,0,0,0,NA,2,"xd661","Santal","sant1410","Santal (Ef1)","Santhal, Saontal",1940,"Santal (AW42)","http://ehrafworldcultures.yale.edu/collection?owc=AW42",24,87,24,87,"Original","",1,0,0,0,0.4,NA,NA,NA
"316",25070,"ES10",0.5,0.75,1,0,0.75,56.98,-7.47,"scot1245","indo1319","Europe","Western Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",25180,"Ej14",0.75,0.25,0.5,0.5,0.25,4.13,101.48,"sema1266","aust1305","Southeast Asia","Mainland S E Asia",434,3,694,0,0,0,0,0,0,0,2,1,"xd721","Senoi","sema1266","Senoi (Ej14)","",1960,"Semai (AN06)","http://ehrafworldcultures.yale.edu/collection?owc=AN06",4,102,4,102,"Original","",0.375,0,0,0,0.2,0.25,0.42621445385668,-0.920623875994917
"318",25224,"EF05",0,0.25,0.5,0,0.5,42.71,19.37,"mont1282","indo1319","Europe","Southeast Europe/ Balkans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",25246,"Ni4",0,0.75,0.5,0,0.5,28.99,-112.38,"seri1257","ISOLATE_seri1257","Central America","Mexico",790,2,1136,0,0,0,0,0,0,0,NA,1,"xd1289","Seri","seri1257","Seri (Ni4)","Comcaac",1900,"Seri (NU31)","in process",29,-112,29,-112,"Original","",0.25,0,0,0,0.2,NA,NA,NA
"320",25378,"Ee6",0,0.25,0.75,0,0.5,27.67,85.63,"sher1255","sino1245","South Asia","India/ Nepal/ Tibet",388,7,631,1,1,1,0.25,0.333333333333333,0.5,1.08333333333333,4,3,"xd658","Sherpa","sher1255","Sherpa (Ee6)","",1950,"Sherpa (AK06)","http://ehrafworldcultures.yale.edu/collection?owc=AK06",28,87,28,87,"Original","",0.875,0.333333333333333,0.5,0.25,0.6,0.5,-0.41071996872466,0.504904357280826
"321",25411,"Ai6",0.5,0.5,0.75,0,0.25,9.52,31.53,"shil1265","nilo1247","Africa","East Africa",201,4,380,4,0,1,1,0,0.5,1.5,5,2,"xd380","Shilluk","shil1265","Shilluk (Ai6)","",1900,"Shilluk (FJ23)","http://ehrafworldcultures.yale.edu/collection?owc=FJ23",10,32,10,32,"Original","",0.5,0,0.5,1,0.4,0.625,-0.824288545591032,0.374668975896131
"322",25427,"Ee5",1,0.5,0.25,0.5,0.25,34.65,75.29,"shin1264","indo1319","South Asia","Afghanistan/ Pakistan/ India",387,7,630,2,3,2,0.5,1,1,2.5,5,3,"xd657","Shina","shin1264","Dard (Ee5)","Dard",1870,"","",35,73,35,73,"Original","",0.875,1,1,0.5,0.6,0.625,0.684600917224977,1.22285880433902
"323",25444,"Cd5",0.5,0.75,0.5,0.5,0.75,31.06,-7.92,"susi1238","afro1255","Africa","Northern Africa",304,8,523,0,0,0,0,0,0,0,NA,2,"xd523","Shluh","susi1238","Shluh (Cd5)","Shilha, Islhiyn, Chleuch",1920,"Shluh (MW11)","http://ehrafworldcultures.yale.edu/collection?owc=MW11",30,-9,30,-9,"Original","",1,0,0,0,0.4,NA,NA,NA
"324",25466,"Ab18",1,0.5,0.75,0,0.25,-17.36,30.19,"shon1251","atla1278","Africa","Southern Africa",16,4,19,NA,NA,2,NA,NA,1,NA,3,3,"xd19","Shona","shon1251","Shona (Ab18)","Mashona",1920,"Shona (FS05)","http://ehrafworldcultures.yale.edu/collection?owc=FS05",-19,31,-19,31,"Original","Note 8Feb2018: Note: HH notes that one of the cited ethnographic references (Prost 1956) refers to a completely different West African linguistic group. The assignment of Shona here appears to be correct. Focus is on ""Zezuru"", which is listed as a dialect of ""Shona"" (zezu1238 <- shon1251).",0.5,NA,1,NA,0.6,0.375,NA,NA
"325",25477,"Nd45",0,0.75,0.5,0.5,0.25,41.01,-116.01,"nort2955","utoa1244","North America","United States",717,2,1028,1,0,0,0.25,0,0,0.25,2,1,"xd1180","Bohogue","nort2955","Bohogue (Nd45)","Fort Hall Shoshoni",1860,"","",43,-112,43,-112,"Original","",0.25,0,0,0.25,0.2,0.25,-0.363296085363281,-0.867877319343078
"326",25554,"Ca16",0,1,0.5,0.25,0,6.74,38.37,"sida1246","afro1255","Africa","East Africa",227,4,422,NA,1,NA,NA,0.333333333333333,NA,NA,NA,2,"xd422","Sidama","sida1246","Sidamo (Ca16)","Sidamo",1930,"","",7,38,7,38,"Original","",0.5,0.333333333333333,NA,NA,0.4,NA,NA,NA
"327",25576,"Nb20",0.25,1,0.75,0.25,0.5,44.91,-124.01,"till1254","sali1255","North America","United States",618,2,928,2,0,2,0.5,0,1,1.5,NA,1,"xd1080","Tillamook","till1254","Tillamok (Nb20)","Nehalem",1870,"","",45,-124,44.75,-123.72,"Revised","",0.25,0,1,0.5,0.2,NA,NA,NA
"328",25653,"Ie32",0.25,0.25,0.75,0.5,0.25,-5.96,147.35,"sioo1240","aust1307","Oceania","Melanesia",507,6,783,1,0,0,0.25,0,0,0.25,5,1,"xd810","Sio","sioo1240","Sio (Ie32)","",1964,"","",-6,147,-6,147,"Original","",0.75,0,0,0.25,0.2,0.625,-0.180526195774919,-0.126932113942914
"329",25675,"Se1",0,0.5,1,0,0.25,-15.53,-63.97,"siri1273","tupi1275","South America","C South America",829,2,1209,0,0,0,0,0,0,0,1,1,"xd1362","Sirionó","siri1273","Siriono (Se1)","Miá, Siriono",1940,"Siriono (SF21)","http://ehrafworldcultures.yale.edu/collection?owc=SF21",-16,-64,-16,-64,"Original","",0.25,0,0,0,0.2,0.125,-1.43102919522263,-1.13065324170372
"330",25730,"Na16",0,0.75,0.75,0,0.5,63.27,-123.64,"nort2942","atha1245","North America","Canada",569,2,879,0,0,0,0,0,0,0,NA,1,"xd1033","Délįne","nort2942","Satudene (Na16)","Bear Lake Dene, Satudene, Great Bear Lake People, Sahtu, Sahtu Dene",1860,"","",65,-119,65,-119,"Original","",0.25,0,0,0,0.2,NA,NA,NA
"331",25818,"Ca2",0.25,0.5,0.5,0.5,0.75,4.78,45.15,"soma1255","afro1255","Africa","East Africa",229,5,426,1,1,1,0.25,0.333333333333333,0.5,1.08333333333333,1,3,"xd426","Somali (Dolbahanta)","nort3051","Somali (Ca2)","",1950,"Somali (MO04)","http://ehrafworldcultures.yale.edu/collection?owc=MO04",8,48,8,48,"Original","",0.625,0.333333333333333,0.5,0.25,0.6,0.125,0.672299882266288,-0.0143266315718563
"332",25917,"Ab8",0,0.75,0.5,0,0.25,-30.44,27.91,"sout2807","atla1278","Africa","Southern Africa",22,4,31,2,0,0,0.5,0,0,0.5,4,4,"xd31","Sotho","sout2807","Sotho (Ab8)","Basuto",1860,"","",-29,28,-29,28,"Original","",0.5,0,0,0.5,0.8,0.5,-0.8443085823028,0.268405481462918
"333",26269,"Sc6",1,0.75,0.5,0,0.5,3.92,-56.03,"sara1340","indo1319","South America","N South America",818,3,1196,0,0,0,0,0,0,0,NA,3,"xd1349","Saramaccan ","sara1340","Saramacca (Sc6)","Saramaccan of Suriname, Saramacca, Bush Negroes",1920,"Saramaka (SR15)","http://ehrafworldcultures.yale.edu/collection?owc=SR15",4,-56,4,-56,"Original","",0.375,0,0,0,0.6,NA,NA,NA
"334",26346,"Cj1",0.75,1,0.25,1,0,34.81,38.99,"nort3142","afro1255","Western Asia","Middle East",343,8,569,3,NA,0,0.75,NA,0,NA,8,3,"xd586","Syrians","nort3142","Syrians (Cj1)","",1950,"Syria (MD01)","in process",36,36,36,36,"Original","Note, previously matched to a dialect of nort3139 (nort3140); corrected to [nort3142][ayp] on 5Sept2018. Note, this change may not be incorporated to Bouckaert/Atkinson global tree because of timing of correction.",1,NA,0,0.75,0.6,1,NA,NA
"335",26357,"RO02",0,0,0.25,0.75,0.75,36.68,68.5,"taji1245","indo1319","Central Asia","S Central Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",26379,"Ia7",0,0.5,0.75,0.25,0.75,9.54,118.51,"tagb1258","aust1307","Southeast Asia","Island S E Asia",454,4,720,2,0,1,0.5,0,0.5,1,NA,1,"xd747","Tagbanua","tagb1258","Tagbanua (Ia7)","",1950,"","",10,119,10,119,"Original","",0.5,0,0.5,0.5,0.2,NA,NA,NA
"337",26401,"Ij8",1,0.25,0.75,0,0,-17.61,-149.31,"tahi1242","aust1307","Oceania","Polynesia",560,6,870,2,0,0,0.5,0,0,0.5,NA,3,"xd897","Tahitians","tahi1242","Tahitians (Ij8)","Society Islanders",1900,"","",-18,-150,-17.71,-149.54,"Revised","",0.75,0,0,0.5,0.6,NA,NA,NA
"338",26467,"Ig15",0.25,0.25,0.5,0.25,0.75,-5.43,149.66,"bola1250","aust1307","Oceania","Melanesia",NA,NA,820,NA,NA,NA,NA,NA,NA,NA,NA,NA,"xd847","Bakovi","bola1250","Bakovi (Ig15)","",1950,"","",-5,150,-5.42,150.05,"Revised","",NA,NA,NA,NA,NA,NA,NA,NA
"339",26522,"Eh3",0.5,0.75,0.5,0,0.25,-22.15,48.03,"plat1254","aust1307","Africa","East Africa",NA,NA,662,2,0,1,0.5,0,0.5,1,3,2,"xd689","Tanala","tana1285","Tanala (Eh3)","",1930,"Tanala (FY08)","http://ehrafworldcultures.yale.edu/collection?owc=FY08",-22,47,-22,47,"Original","",NA,0,0.5,0.5,0.4,0.375,NA,NA
"340",26533,"Eh7",0.5,0.75,0.75,0,0.25,-24.81,45.15,"tand1256","aust1307","Africa","East Africa",NA,NA,666,2,0,1,0.5,0,0.5,1,NA,2,"xd693","Antandroy","tand1256","Antandroy (Eh7)","Tandroy",1900,"","",-25,46,-25,46,"Original","",NA,0,0.5,0.5,0.4,NA,NA,NA
"341",26566,"Ih10",0.75,0.5,0.75,0,0.25,-19.51,169.33,"sout2869","aust1307","Oceania","Melanesia",544,3,836,2,0,0,0.5,0,0,0.5,NA,2,"xd863","Tannese","sout2869","Tannese (Ih10)","",1920,"","",-20,168,-19.6,169.44,"Revised","",0.375,0,0,0.5,0.4,NA,NA,NA
"342",26577,"Nh6",0.25,0.75,0.75,0,0.25,36.47,-105.56,"nort1550","kiow1265","North America","United States",787,4,1129,0,0,0,0,0,0,0,5,1,"xd1282","Taos","taos1236","Taos (Nh6)","",1890,"Taos (NT17)","in process",37,-106,37,-106,"Original","",0.5,0,0,0,0.2,0.625,-1.17264273185433,-0.512249995415975
"343",26588,"Sd2",0.5,0.75,1,0,0.25,-10.54,-50.54,"tapi1254","tupi1275","South America","C South America",821,3,1201,0,0,0,0,0,0,0,3,1,"xd1354","Tapirapé","tapi1254","Tapirape (Sd2)","Tapirape",1930,"Tapirape (SP22)","http://ehrafworldcultures.yale.edu/collection?owc=SP22",-11,-52,-11,-52,"Original","",0.375,0,0,0,0.2,0.375,-1.50097688140587,-0.82145161855985
"344",26599,"Ni1",0,0.25,0.5,0,0.5,27.56,-107.15,"cent2131","utoa1244","Central America","Mexico",788,4,1133,1,0,0,0.25,0,0,0.25,NA,1,"xd1286","Tarahumara","cent2131","Tarahumara (Ni1)","Rarámuri",1930,"Tarahumara (NU33)","http://ehrafworldcultures.yale.edu/collection?owc=NU33",28,-107,28,-107,"Original","",0.5,0,0,0.25,0.2,NA,NA,NA
